soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean,kmeans_cluster,kmeans_silhouette,gmm_cluster,gmm_max_prob,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,ward_cluster,dbscan_cluster,dbscan_noise,pca1,pca2,feat_ai_exposure,feat_llm_exposure,feat_log_claude_usage,feat_aioe_felten,feat_growth_pre,feat_log_employment,feat_log_wage,feat_n_onet_tasks,feat_mean_task_importance
49-9061,Camera and photographic equipment repairers,2.3,1.9,-15.1,0.2,49300.0,High school diploma or equivalent,2.5,2.7,4.8,0.3,both_vintages,-19.9,0.0546422,0.04,0.24,0.44,0.0,0.04,0.08,0.0412,15.0,3.8546666666666662,0.0055462205588124,0.0666666666666666,0.2666666666666666,0.4666666666666667,1,0.33213259503147996,0,0.9991169756743705,0.9991169756743705,0.0008240362490810774,0.0,3.537348586609496e-37,5.898037284717212e-05,7.703700588062246e-09,0.0,1,0,False,-1.196749270749101,-0.995888297479919,0.0412,0.04,0.005530896910348627,0.0546422,4.8,0.9932517730102834,10.805679360030782,15.0,3.8546666666666662
49-9062,Medical equipment repairers,68.0,76.8,12.9,7.3,62630.0,Associate's degree,59.1,69.1,17.0,7.7,both_vintages,-4.1,-0.2768838,0.1515151515151515,0.303030303030303,0.4545454545454546,0.2121212121212121,0.2727272727272727,0.3333333333333333,0.0,20.0,3.9735,0.0136601358207789,0.1666666666666666,0.3055555555555556,0.4444444444444444,1,0.2946462852874638,2,0.9999473336894316,3.809971704178665e-05,1.3335178009659415e-08,0.9999473336894316,4.844821134742139e-17,1.1890581253708203e-07,1.4434352535747386e-05,0.0,2,0,False,-0.3427794249852816,0.5665747946831537,0.0,0.2727272727272727,0.013567677211998233,-0.2768838,17.0,4.235554730773624,11.044999675519458,20.0,3.9735
49-9063,Musical instrument repairers and tuners,6.2,6.3,1.4,0.6,45320.0,High school diploma or equivalent,6.4,5.9,-7.1,0.6,both_vintages,8.5,-0.5306271,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0,24.0,3.954166666666666,0.0023622791269016,0.0,0.0208333333333333,0.0416666666666666,1,0.42344220320968673,2,0.9996636040140122,0.00033580233245620835,7.120836491361694e-08,0.9996636040140122,2.6276537587606e-44,1.8289615644952925e-10,5.222622703122441e-07,1.0694019052017255e-23,1,0,False,-1.8407552595457588,-0.6795744823697412,0.0,0.0,0.002359493331919229,-0.5306271,-7.1,1.7749523509116738,10.721503715141942,24.0,3.954166666666666
49-9064,Watch and clock repairers,1.4,1.4,-1.1,0.1,60690.0,High school diploma or equivalent,2.2,1.7,-24.7,0.1,both_vintages,23.6,-0.2123996,0.1333333333333333,0.1999999999999999,0.2666666666666666,0.0666666666666666,0.1666666666666666,0.2666666666666666,0.0,15.0,4.338666666666667,0.0,0.1333333333333333,0.2,0.2666666666666666,1,0.27252410032477364,6,0.9984894159166603,8.919421016200754e-08,1.1726500088463705e-17,0.0015104342477747254,1.412919411127004e-43,4.4396832672958786e-14,6.06413104061283e-08,0.9984894159166603,1,0,False,-1.9039320362939496,-2.736706104930264,0.0,0.1666666666666666,0.0,-0.2123996,-24.7,0.5306282510621704,11.013534218829902,15.0,4.338666666666667
49-9071,"Maintenance and repair workers, general",1629.7,1692.1,3.8,159.8,48620.0,High school diploma or equivalent,1539.1,1615.3,5.0,160.1,both_vintages,-1.2000000000000002,-1.014408,0.0392156862745098,0.1372549019607843,0.2352941176470588,0.0,0.0784313725490196,0.1568627450980392,0.0,27.0,3.6377777777777776,0.0112978566938773,0.037037037037037,0.1296296296296296,0.2222222222222222,1,0.2767241519367421,2,0.9975885570874468,9.052430919490701e-08,2.2972040606810654e-07,0.9975885570874468,8.226484943805264e-25,4.800773594343009e-10,0.002411122187760418,0.0,1,0,False,-0.8377205473505434,2.3627551902608377,0.0,0.0784313725490196,0.011234512566357583,-1.014408,5.0,7.387275976919712,10.791790247870114,27.0,3.6377777777777776
49-9081,Wind turbine service technicians,13.6,20.5,49.9,2.3,62580.0,Postsecondary nondegree award,11.1,16.1,44.3,1.9,both_vintages,5.600000000000001,-0.9709935,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304,0.0,12.0,4.160833333333334,0.0,0.0,0.0416666666666666,0.0833333333333333,1,0.23181582159955572,6,0.9996133335866946,6.927903977019315e-09,8.620255403875274e-37,0.0003866594852434092,1.0411113236311324e-37,2.5361910333250646e-15,1.5557485149337156e-13,0.9996133335866946,1,-1,True,-1.267234029709393,1.025305302604046,0.0,0.0434782608695652,0.0,-0.9709935,44.3,2.7788192719904172,11.044201017222873,12.0,4.160833333333334
49-9091,"Coin, vending, and amusement machine servicers and repairers",32.5,31.6,-2.9,3.5,47350.0,High school diploma or equivalent,30.6,32.0,4.9,3.9,both_vintages,-7.800000000000001,-0.7233995,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.1785714285714285,0.1964285714285714,0.2142857142857142,0.0,18.0,3.955,0.0025676947031539,0.2777777777777778,0.2777777777777778,0.2777777777777778,1,0.45922389832295835,2,0.9999721552799039,1.3851362948918963e-05,2.833780768852749e-06,0.9999721552799039,5.9737924767994745e-28,3.6050284339820915e-09,1.1155971350057379e-05,6.90752699517939e-30,1,0,False,-1.1928589077553224,0.15652247240239284,0.0,0.1964285714285714,0.002564403807249841,-0.7233995,4.9,3.4657359027997265,10.765322098614224,18.0,3.955
49-9092,Commercial divers,4.2,4.5,8.5,0.4,61130.0,Postsecondary nondegree award,3.0,3.4,14.7,0.4,both_vintages,-6.199999999999999,-1.102728,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0888888888888888,0.1777777777777777,0.0,23.0,3.880434782608696,0.0023622791269016,0.0,0.0652173913043478,0.1304347826086956,1,0.3709294668076725,2,0.9999761397508087,2.3818259997336247e-05,4.842293230437947e-09,0.9999761397508087,7.089366371686751e-37,5.7264159019263855e-12,3.7141174419837026e-08,6.713727076899279e-24,1,0,False,-1.3871412326129486,-0.21436545778767885,0.0,0.0888888888888888,0.002359493331919229,-1.102728,14.7,1.2237754316221157,11.020758023022772,23.0,3.880434782608696
49-9094,Locksmiths and safe repairers,18.8,17.2,-8.3,1.7,50490.0,High school diploma or equivalent,20.3,17.3,-14.8,1.6,both_vintages,6.5,-0.8657498,0.08,0.08,0.08,0.08,0.08,0.08,0.0,14.0,4.015714285714286,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,1,0.4180721623270602,6,0.9991620366787738,4.02534080149702e-08,4.78390018816288e-14,0.0008378026712097771,1.0266289664775152e-38,7.366199246096364e-14,1.2039648708639517e-07,0.9991620366787738,1,0,False,-1.9292537116367272,-0.8605958298683419,0.0,0.08,0.0,-0.8657498,-14.8,2.8507065015037334,10.829530575852962,14.0,4.015714285714286
49-9095,Manufactured building and mobile home installers,3.1,3.3,5.9,0.3,41080.0,High school diploma or equivalent,3.9,3.1,-20.3,0.3,both_vintages,26.200000000000003,-1.414062,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1538461538461538,0.0,14.0,3.777857142857143,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,1,0.32329268093334146,6,0.998784218491215,6.217445276594827e-08,6.358794976340787e-19,0.0012157166374272715,6.232789020631202e-49,1.469557779245146e-15,2.6969037009684556e-09,0.998784218491215,1,0,False,-2.257789373963104,-1.3444657315127146,0.0,0.1153846153846153,0.0,-1.414062,-20.3,1.1314021114911006,10.623276664042494,14.0,3.777857142857143
49-9096,Riggers,24.6,25.4,3.2,2.5,62060.0,High school diploma or equivalent,18.5,19.3,4.0,2.2,both_vintages,-0.7999999999999998,-1.221519,0.0,0.0,0.0,0.0,0.037037037037037,0.074074074074074,0.0,14.0,4.147142857142858,0.0,0.0,0.0,0.0,1,0.5083824050316711,6,0.9982548689778985,2.3014008058429937e-08,6.779748197328031e-10,0.0017449503472351463,2.382278019153529e-38,1.878704230488825e-15,1.569828815900178e-07,0.9982548689778985,1,0,False,-1.910612732557407,-0.22228374571024587,0.0,0.037037037037037,0.0,-1.221519,4.0,2.9601050959108397,11.035856938002372,14.0,4.147142857142858
49-9097,Signal and track switch repairers,8.7,8.8,1.7,0.8,83600.0,High school diploma or equivalent,6.8,7.0,3.7,0.7,both_vintages,-2.0,-0.858221,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,0.0,12.0,3.953333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,1,0.406057854772623,6,0.9930633575439787,8.422208038814435e-08,3.86330821198403e-09,0.0069365410278900514,3.322641468109101e-33,7.851350542798897e-14,1.3342664320294787e-08,0.9930633575439787,1,0,False,-1.468748910761167,-0.8950823866309086,0.0,0.0384615384615384,0.0,-0.858221,3.7,1.9459101490553132,11.333798799072794,12.0,3.953333333333333
49-9098,"Helpers--installation, maintenance, and repair workers",98.7,101.0,2.3,11.8,38860.0,High school diploma or equivalent,90.5,93.9,3.8,11.4,both_vintages,-1.5,-1.346555,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,16.0,3.724375,0.0016433246100185,0.0,0.03125,0.0625,1,0.4313548521138992,2,0.9995344826215724,6.59535372231911e-06,3.680842215904366e-08,0.9995344826215724,4.791037216842657e-40,2.83843075037351e-12,0.00045888498843813674,2.2500648467422803e-10,1,0,False,-1.8341546248547855,1.1315893548906504,0.0,0.0,0.0016419758295854279,-1.346555,3.8,4.542230386214217,10.567720722931432,16.0,3.724375
49-9099,"Installation, maintenance, and repair workers, all other",221.2,226.5,2.4,21.5,48640.0,High school diploma or equivalent,180.5,186.3,3.2,19.3,both_vintages,-0.8000000000000003,-0.5900791,0.064516129032258,0.2096774193548387,0.3548387096774194,0.2903225806451612,0.3064516129032258,0.3225806451612903,0.0,24.0,3.79625,0.0021568635506493,0.0416666666666666,0.1666666666666666,0.2916666666666667,1,0.3038735005342444,2,0.9999873738906528,1.0136130653309925e-06,1.0620329332263593e-05,0.9999873738906528,1.4011013942283248e-18,5.2620287595129054e-08,9.395466619621232e-07,1.158334160873394e-24,1,0,False,-0.49960301621388187,0.921274441210083,0.0,0.3064516129032258,0.002154540859679963,-0.5900791,3.2,5.227358277607543,10.792201516640048,24.0,3.79625
51-1011,First-line supervisors of production and operating workers,698.6,706.9,1.2,67.7,71190.0,High school diploma or equivalent,646.8,659.0,1.9,68.7,both_vintages,-0.7,-0.0845282,0.15,0.4,0.65,0.0,0.225,0.45,0.0,20.0,3.955,0.0032866492200369,0.15,0.4,0.65,1,0.24939127265337035,2,0.9996756460732262,2.0396371332263736e-06,3.4025199847760235e-05,0.9996756460732262,7.074125003622676e-13,2.7066883642063337e-07,0.0002880184202491231,2.261493928447573e-51,2,0,False,-0.2895665933329138,0.8454196109842894,0.0,0.225,0.0032812599935918806,-0.0845282,1.9,6.490723534502507,11.17310763809792,20.0,3.955
51-2011,"Aircraft structure, surfaces, rigging, and systems assemblers",33.6,28.7,-14.5,2.8,61680.0,High school diploma or equivalent,34.3,27.7,-19.4,2.9,both_vintages,4.899999999999999,-0.8684706,0.0,0.025,0.05,0.0,0.025,0.05,0.0494,27.0,4.128888888888889,0.0020541557625231,0.0,0.0185185185185185,0.037037037037037,1,0.36818575206282333,5,0.9348642602884721,0.06513573830259888,8.8235748238339e-10,0.0,2.9956513924422773e-31,5.265709542875558e-10,0.9348642602884721,0.0,1,0,False,-1.7325632236148725,-0.6660665637479231,0.0494,0.025,0.0020520488693392394,-0.8684706,-19.4,3.3214324131932926,11.029715008237211,27.0,4.128888888888889
51-2021,"Coil winders, tapers, and finishers",12.2,11.5,-6.3,1.2,47260.0,High school diploma or equivalent,11.4,9.3,-17.9,1.0,both_vintages,11.599999999999998,-0.8289722,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778,0.0,11.0,4.191818181818181,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,1,0.3894712902343983,6,0.9979014529291624,5.729344280434534e-08,6.654157750031363e-15,0.002098439991332979,1.6041906907108644e-41,1.001263900429751e-13,4.978595516484413e-08,0.9979014529291624,1,0,False,-2.110337833987251,-1.4274638544218332,0.0,0.1388888888888889,0.0,-0.8289722,-17.9,2.2300144001592104,10.763419550740899,11.0,4.191818181818181
51-2031,Engine and other machine assemblers,38.4,30.3,-21.1,2.8,52540.0,High school diploma or equivalent,47.3,41.6,-12.2,5.7,both_vintages,-8.900000000000002,-0.9561453,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,0.0,12.0,4.229166666666667,0.0,0.0,0.0833333333333333,0.1666666666666666,1,0.4582265446342563,6,0.9982351959786546,3.878111356544081e-08,1.300840147173459e-12,0.0017641073000373307,8.541609133625768e-41,4.177980106569364e-15,6.579388891364013e-07,0.9982351959786546,1,0,False,-2.242951645646261,-0.5261245197383178,0.0,0.0,0.0,-0.9561453,-12.2,3.728100167267218,10.86933006323953,12.0,4.229166666666667
